N,P,K,temperature,humidity,ph,rainfall,crop_fertilizer
112,112,133,27.96346586310824,62.72236057037334,4.6389597897791255,262.2899618561641,Rice || Urea
95,128,55,27.330990873940237,87.07799852012786,5.206572119481878,120.58878004068069,Maize || NPK 15-15-15
60,36,125,13.751798659570069,64.98099381697425,5.641445543991418,40.76183156428077,Sugarcane || Muriate of Potash
72,78,121,33.620060444779305,38.68063246903208,8.323480173074078,270.2974210309758,Cotton || Ammonium Sulfate
134,34,160,16.610490383822423,77.87374076558937,7.43643432492361,182.10957672424445,Rice || Urea
67,12,54,30.79986253729139,72.40470388017587,7.146773206766013,236.6843004904171,Cotton || Ammonium Sulfate
67,106,154,32.08944569133233,93.23328024370974,7.767830749577049,238.0723749622515,Sugarcane || Muriate of Potash
95,77,113,30.587387886374156,68.53719441622262,5.010305875666772,55.938500889455874,Cotton || Ammonium Sulfate
58,34,94,27.053418810407777,55.18362340417457,7.937331278895007,81.00644785275155,Cotton || Ammonium Sulfate
79,29,203,12.379833924830955,66.14130161471334,6.879330855550016,114.66896338231537,Wheat || DAP
24,43,143,21.369762801442437,93.75579748427097,5.841316029835742,116.96782840991747,Sugarcane || Muriate of Potash
63,35,117,27.72582516342711,76.78174595198183,7.763421022982762,198.1086682434191,Cotton || Ammonium Sulfate
110,14,27,22.073733693986007,75.31856827562306,7.710258137394496,189.55190098064435,Rice || Urea
17,108,103,34.45047726773314,49.440895383553126,7.8828343268669085,158.70154672235532,Cotton || Ammonium Sulfate
62,70,159,20.028859159089997,79.61615105363705,4.962071600427929,90.7032957541043,Sugarcane || Muriate of Potash
69,101,42,19.63190460392517,80.01630976830631,8.377444979983103,131.67603272567283,Maize || NPK 15-15-15
117,102,167,18.915940020409106,54.03733902655432,8.338504615158925,170.4625524316407,Wheat || DAP
14,18,218,20.652302592980682,64.02282994344279,5.929878582006966,152.31648786494605,Sugarcane || Muriate of Potash
112,125,135,26.492529072168868,52.67619997642736,4.763576072847679,70.55020794281882,Cotton || Ammonium Sulfate
15,111,169,30.38239765108736,50.5223042194572,5.168222677875143,195.88251844046172,Cotton || Ammonium Sulfate
118,59,179,29.226765861208413,36.55376421496911,8.471323301778789,57.53242643455853,Cotton || Ammonium Sulfate
125,15,215,33.000663319518466,52.11270467919992,6.752051772686652,130.76672393945927,Cotton || Ammonium Sulfate
103,92,131,35.033763882933044,68.23819699269649,5.926487195304208,210.40704344205497,Rice || Urea
56,69,147,33.21805510092713,35.09607125294173,5.652810775400155,44.805648284729564,Cotton || Ammonium Sulfate
108,53,124,12.49258048773322,51.993145028580045,5.52796694124379,176.79587657087586,Cotton || Ammonium Sulfate
64,20,173,31.133866792351707,87.88461993939501,7.156611060217928,120.28503379439135,Sugarcane || Muriate of Potash
61,75,171,17.418388914076623,70.61891510644165,6.177551326078744,42.11964242145627,Sugarcane || Muriate of Potash
22,56,210,15.456129110407549,71.47176944485884,8.361642797474445,85.69198505463325,Wheat || DAP
123,117,37,28.600708404777524,59.2018583015812,7.235372122581445,265.82708638495706,Rice || Urea
133,117,20,20.313323080600068,75.58832860954466,7.668178364195844,165.0757373212217,Maize || NPK 15-15-15
115,82,215,13.485046247631525,46.395965973821546,5.67096619433264,279.33452911099164,Rice || Urea
129,94,176,15.578373094357396,84.1248086230515,4.816745636434503,165.95602008753787,Sugarcane || Muriate of Potash
72,97,56,12.024164838618988,42.001347196153986,6.451291349527525,170.54473894966438,Maize || NPK 15-15-15
28,107,136,35.48381431096239,74.36008127918656,5.7583261861849095,134.04232310388457,Sugarcane || Muriate of Potash
101,95,156,12.640067579872204,55.46895954918098,5.308332660031695,114.40970049553943,Cotton || Ammonium Sulfate
67,12,127,17.445850007247287,79.8507782349486,8.310568523203445,100.37093275190675,Wheat || DAP
99,85,152,22.82283229788559,67.9858730759612,6.275952857368122,122.42094787136173,Sugarcane || Muriate of Potash
126,101,135,21.270854474721297,62.141182308722975,5.1988343681951426,150.36425941610372,Sugarcane || Muriate of Potash
71,39,165,35.70487279973217,45.16534412559482,5.2946026107245565,86.07806805538962,Cotton || Ammonium Sulfate
32,99,161,13.047512589098094,73.20928785706117,5.6228389698583765,93.970022033367,Sugarcane || Muriate of Potash
136,121,81,25.31758239960334,93.48619060522478,8.49726507275885,105.17074448042538,Maize || NPK 15-15-15
138,30,116,29.692466025633724,84.5362054944209,5.572046002078389,147.8223740634014,Cotton || Ammonium Sulfate
67,37,146,36.22414731571039,38.60049155534071,5.815207218313814,196.67520803541834,Cotton || Ammonium Sulfate
131,129,184,28.129652555216747,57.57376270167147,7.137312511936006,245.47507606870894,Rice || Urea
10,99,42,32.897636136305834,90.53498055141631,5.675845505641194,108.9116409249144,Maize || NPK 15-15-15
43,71,199,14.176848383979058,65.18262485342129,5.3632170042387735,84.09480168194497,Sugarcane || Muriate of Potash
105,42,28,22.034427284360113,74.72670954849076,5.134548746598394,130.9233915641332,Cotton || Ammonium Sulfate
135,94,204,21.722625496455755,89.75596073548343,5.750730660111168,254.65193832924538,Rice || Urea
127,44,83,35.04349362784866,87.42768142519284,4.9236627585150945,42.36657480091347,Cotton || Ammonium Sulfate
57,61,177,15.935650452845149,65.10922253243066,4.574586345659132,202.6884678538589,Sugarcane || Muriate of Potash
98,43,184,15.949040480752387,61.25877815945613,7.718566789338709,154.51841113877956,Wheat || DAP
126,50,202,20.54251189703076,55.381557108775226,5.051579769658306,78.65109159056321,Cotton || Ammonium Sulfate
138,60,166,13.416117231537777,78.14116658977346,7.603907399260969,117.045166305872,Wheat || DAP
25,56,187,16.74390905696474,52.219207968292594,7.690169915946639,93.98801053048814,Wheat || DAP
78,91,107,37.09545060218912,49.99325638585401,6.6516781053169725,250.67972029362934,Cotton || Ammonium Sulfate
31,67,150,23.132782436546492,56.37499367622681,5.738727833251806,155.64961214679766,Cotton || Ammonium Sulfate
102,84,138,28.432499418983348,45.63290341272752,5.080130934999554,175.14262668939827,Cotton || Ammonium Sulfate
85,66,171,30.87889274296056,76.70718895674604,7.447220426883996,182.48502864088496,Rice || Urea
95,32,102,21.540996582187212,71.97443895983673,6.905547943927144,193.50810990456546,Rice || Urea
38,57,185,15.82790393467344,63.97271204695062,7.1218138259742565,158.93336569022318,Wheat || DAP
78,31,214,17.3711064217663,58.419546755693275,4.534676359380525,44.28964740071579,Cotton || Ammonium Sulfate
56,26,57,20.144928391095867,89.54375257380389,8.210068062831297,120.33344485951646,Wheat || DAP
103,78,186,28.537778929157867,36.74742709934632,4.765160749786201,84.12957777303788,Cotton || Ammonium Sulfate
94,117,73,22.355294276315416,81.14646461043796,5.967223540560022,203.23428229880247,Rice || Urea
48,20,70,12.17718214540333,89.11457430493333,6.110846598606801,53.6091163288112,Cotton || Ammonium Sulfate
109,103,166,25.608586811754268,61.78127476579556,4.505422097991795,175.3128138667946,Sugarcane || Muriate of Potash
42,24,48,35.959348189592866,68.0414294882388,6.488357237403188,90.55161334583222,Cotton || Ammonium Sulfate
110,100,137,33.11401788622565,91.66782127292228,7.51123597804404,267.7230012320947,Rice || Urea
32,44,97,33.45549565275041,47.736650917130866,7.793074612459089,120.52982612476852,Cotton || Ammonium Sulfate
19,42,35,32.67150845775941,66.2080908670811,8.017587973223538,118.05308592991221,Cotton || Ammonium Sulfate
78,93,26,20.417001465871017,63.483267627692776,6.450875473261478,261.61232031777365,Maize || NPK 15-15-15
109,25,80,31.895039677614193,50.50355887222221,7.022544762118602,140.16350087299392,Cotton || Ammonium Sulfate
43,43,22,15.722195303091018,84.11559382238647,4.818078853185995,271.08696020457813,Cotton || Ammonium Sulfate
105,75,78,29.100619829174793,88.97603568579416,6.452152897127,45.80088451204084,Maize || NPK 15-15-15
10,108,35,28.680782733809856,81.91595478729253,5.119263019486941,113.52269804851511,Maize || NPK 15-15-15
78,49,58,12.6648147763331,46.7215376509165,5.978572470490086,199.8863104639435,Cotton || Ammonium Sulfate
13,129,204,32.487223473364224,40.204918130082895,5.817221251458397,253.80567148663323,Cotton || Ammonium Sulfate
25,37,16,35.48445073247339,71.32666911832054,6.194162308966033,101.53734232198815,Cotton || Ammonium Sulfate
33,56,67,18.952797240274798,38.42568563059304,6.78654647189653,263.3146220712804,Wheat || DAP
89,48,58,33.12215882883992,75.36955331348506,8.111506588251984,182.58915195980515,Rice || Urea
11,79,112,14.142555268410653,66.82545321963457,6.077938525390021,232.24197836749983,Cotton || Ammonium Sulfate
137,82,62,27.599164314787714,74.7671439646198,8.424524782846202,135.32975303365532,Maize || NPK 15-15-15
93,29,202,24.626818498691208,70.41024641898464,7.536112192204811,90.9232918160496,Sugarcane || Muriate of Potash
133,10,71,26.194011866034,60.362154171630365,6.545924187153533,258.6964997074464,Rice || Urea
42,81,26,36.08133524899297,47.052630808413696,7.076105748447777,263.95260841749246,Maize || NPK 15-15-15
110,128,180,34.65419642841819,53.342128148629314,4.908896684527778,159.41803459699253,Cotton || Ammonium Sulfate
21,96,34,32.41217508823368,66.4700344531386,7.878086125254619,41.558803839821564,Maize || NPK 15-15-15
76,72,140,19.116159899637644,74.11208561885636,6.829429820255863,66.34790888089708,Wheat || DAP
74,76,216,35.70728434583838,81.76898101307171,8.444269920838407,177.52671045561323,Sugarcane || Muriate of Potash
83,13,38,14.535200004060757,81.03024310694366,7.045714975011396,45.70640855245269,Wheat || DAP
52,67,126,34.18655963052848,93.36132459566512,7.8364463330653,135.25886175680688,Sugarcane || Muriate of Potash
53,34,169,20.5321618811938,52.150486919804564,7.699050971180959,112.80878693728302,Wheat || DAP
38,56,35,13.398080103211568,39.266642492806206,5.881844605873075,211.44358609652912,Cotton || Ammonium Sulfate
21,47,133,29.403281590259457,55.73941613251156,5.538442500932847,53.33888150750447,Cotton || Ammonium Sulfate
104,24,153,18.013278136214844,79.5976685134446,6.22197433372604,157.29550455454898,Sugarcane || Muriate of Potash
55,72,34,18.33284927248043,61.28669906199771,6.368965377635348,178.98742477014528,Maize || NPK 15-15-15
139,30,63,19.95722632194806,84.06730583536516,5.4603388077465755,188.14985825262823,Rice || Urea
44,108,165,13.655803955065435,67.9595819111609,8.078391493403888,137.2378412840658,Wheat || DAP
90,66,82,16.605305749154603,90.78750335783019,6.6701914492025836,113.04826802309223,Maize || NPK 15-15-15
99,126,129,12.133630317224569,91.87180651994413,8.413777568614279,203.7983280969157,Rice || Urea
17,62,65,23.580647548750456,39.15827036112492,7.740071112185053,243.4165715445988,Maize || NPK 15-15-15
102,55,74,14.190639812867254,62.38480638274546,6.722819441567784,206.4682330678909,Rice || Urea
99,125,102,29.748967731149175,71.58134367497408,8.288161112577438,263.70456770973317,Rice || Urea
124,23,95,18.12619413098286,50.352352448732766,6.519499260381228,212.14324608590252,Rice || Urea
114,109,89,36.5329277449146,59.42460676273882,8.048426050074681,223.5084961632684,Rice || Urea
67,85,178,34.65254231236497,75.6608924670619,5.9325791247832225,80.29676718450133,Sugarcane || Muriate of Potash
123,26,117,19.525463269173414,48.604053613901684,6.014569533616376,140.68951468641083,Cotton || Ammonium Sulfate
84,48,188,32.363601821073644,71.11888117846715,6.172522731883724,156.41327942943167,Sugarcane || Muriate of Potash
129,18,127,32.88436752128496,76.84686968985837,6.686502583772985,101.51035895070584,Sugarcane || Muriate of Potash
30,108,208,37.65064096697467,40.429778665752,6.713961080795296,166.8495664855091,Cotton || Ammonium Sulfate
110,86,215,27.54383965798781,64.85175896164716,6.485595686708336,109.7900666132434,Sugarcane || Muriate of Potash
108,88,166,14.131109100735216,50.78480179545144,5.72400389433267,205.00050227305985,Rice || Urea
45,91,92,28.817767952085905,78.46318135988267,8.208825859163325,152.86923440876222,Maize || NPK 15-15-15
105,124,156,28.249473457776915,46.37333051221643,6.854344389397017,150.11366902456854,Cotton || Ammonium Sulfate
46,106,203,28.597115012931226,88.53427493228638,6.13095686476638,276.0742074478748,Sugarcane || Muriate of Potash
21,15,178,19.9857868507095,60.856480191099614,7.104707842974473,134.1867636502169,Wheat || DAP
122,100,182,34.35166921208865,46.88018181845321,7.57186703123922,126.9509038214964,Cotton || Ammonium Sulfate
22,32,24,36.94627675684071,61.28130778101976,8.342912352912972,116.46504910783706,Cotton || Ammonium Sulfate
32,68,140,17.66052533743194,59.52462576851167,6.49819664907033,254.73981303419154,Cotton || Ammonium Sulfate
108,100,148,14.291956111552755,60.735137569622616,4.948394041403035,159.21371826356278,Sugarcane || Muriate of Potash
114,107,190,17.057910862380588,70.13367760984681,6.263063205746166,184.00347459535251,Rice || Urea
39,129,183,33.334355620648694,66.27042349481225,6.4158822458138856,83.3964349605748,Sugarcane || Muriate of Potash
26,55,39,29.592760505316036,43.98662790085416,8.087976312742695,169.82616640118246,Cotton || Ammonium Sulfate
122,47,66,28.537230900817292,38.93474435879818,6.079203073851812,105.91556628843719,Cotton || Ammonium Sulfate
71,23,155,22.446621512845034,78.76492692359244,8.313297059548553,215.3528611030906,Sugarcane || Muriate of Potash
93,109,188,27.023527259297328,68.58304615569881,6.440527630857339,239.80680371017172,Rice || Urea
121,126,137,20.004727257133553,56.54004608475582,8.395122003915716,211.55456611150663,Rice || Urea
95,81,57,24.407202064866993,83.50146934988443,4.532793284523849,215.25859990486177,Rice || Urea
28,71,203,32.619638737637054,58.28350845565742,8.095261499225387,162.99392898868408,Cotton || Ammonium Sulfate
109,44,145,37.512281533842014,82.75790537603646,8.224481807773403,210.90833352019246,Rice || Urea
85,28,31,36.24471201333485,53.34536765074248,8.344083743060853,141.44486452195846,Cotton || Ammonium Sulfate
18,39,15,36.28051451400247,39.370717852711984,4.552306136698459,196.3573968471071,Cotton || Ammonium Sulfate
37,87,213,22.457817106024923,90.95838162799575,5.186803346201236,102.16941042892353,Sugarcane || Muriate of Potash
137,93,194,24.188536893176565,58.67306775688239,7.115058012372945,56.741682954882435,Cotton || Ammonium Sulfate
61,122,113,30.34652030559352,82.56155437096268,4.6018907669404285,139.23358338927244,Cotton || Ammonium Sulfate
92,34,45,35.97699012933339,51.74864799333827,4.754435984706003,150.8267573873176,Cotton || Ammonium Sulfate
120,49,88,15.691850743154202,73.78190672741937,5.384315494773768,101.5377179652856,Cotton || Ammonium Sulfate
126,97,125,19.91028845950709,87.3986523954637,6.549759074975537,214.65028441773703,Rice || Urea
78,23,66,15.620417959446847,37.49864134039882,6.68361023706723,57.65211495430701,Wheat || DAP
108,35,58,27.91222177894584,84.83814588116536,4.637044491174017,93.45959785100526,Cotton || Ammonium Sulfate
34,111,182,19.963825919075976,69.27998029831572,5.181469003126125,219.65553242887043,Sugarcane || Muriate of Potash
132,96,91,20.47880416532691,71.44830523451415,6.498822693338621,144.90982569760297,Maize || NPK 15-15-15
62,31,75,13.843814946687461,66.38948004835896,6.875762483773621,209.268069769435,Wheat || DAP
66,57,86,21.09469760699739,87.46850619701854,5.0936067859448615,176.1966106680631,Cotton || Ammonium Sulfate
48,92,54,34.42490919244122,37.60600143413825,6.095365647787883,268.171059999367,Maize || NPK 15-15-15
118,119,88,18.05989310916171,50.661703492150885,8.11760574606781,183.47099985347992,Rice || Urea
51,60,29,30.074874121461708,87.54575233154932,8.495597148184688,43.56855384292473,Cotton || Ammonium Sulfate
131,12,201,28.370336968403407,80.14074215191735,8.448857819324566,124.69056412104015,Sugarcane || Muriate of Potash
84,51,132,34.450599817596995,36.05870961071635,8.02669804114749,74.33456372912985,Cotton || Ammonium Sulfate
85,28,76,15.439486638926994,66.02037699258253,6.078640351799783,261.9120826234488,Rice || Urea
18,82,92,37.41733896897112,66.77436084276049,7.246297168299137,64.96298902841929,Maize || NPK 15-15-15
83,37,12,27.148344797049504,59.052928107674624,6.166368911136795,133.049599151461,Cotton || Ammonium Sulfate
16,93,191,37.88232796101717,52.84359992371938,7.094108107296812,94.26380647040612,Cotton || Ammonium Sulfate
36,54,215,35.69938287251212,75.90349102474053,5.7377298838779325,243.213277695216,Sugarcane || Muriate of Potash
131,80,73,17.75944907494075,47.46742788228523,6.924809014441328,114.05595942134008,Maize || NPK 15-15-15
14,87,49,13.460212257486141,82.93691372430237,6.5950339862114,278.0544359542348,Maize || NPK 15-15-15
